,SK_ID_CURR,TARGET,index,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,REGION,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Rare,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_Rare,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,ORGANIZATION_TYPE_Agriculture,ORGANIZATION_TYPE_Business Entity,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Education,ORGANIZATION_TYPE_Finance,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_HotelRestaurant,ORGANIZATION_TYPE_House,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE_Public,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport,ORGANIZATION_TYPE_XNA,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,NEW_EXT_MEAN,NEW_APP_EXT_SOURCES_PROD,NEW_GOODS_CREDIT,NEW_C_GP,NEW_APP_AGE,NEW_LOAN_VALUE_RATIO,INCOME_PER_PERSON_PERC_PAYMENT_RATE,NAME_FAMILY_STATUS
3512,111254,0,9676,1,1,0,0,1,202500,270000,13500,270000,0.006671,-15068,-898,-514,-527,3,2,2,16,0.533050208,0.2881296,2,0,2,0,-453,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059596496,0.75,67500,0.066666667,0.05,0.410589904,0.153587543,1,0,41,1,1350000,Civil marriage
3513,190088,0,77702,0,1,0,1,0,225000,239476.5,17158.5,193500,0.072508,-21500,-474,-9820,-5059,1,1,1,11,0.761633714,0.583237926,3,2,3,0,-1409,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.022046512,0.939549392,225000,0.07626,0.071650037,0.67243582,0.444213668,0.808012477,-0.20434,59,1.237604651,3140263.572,Widow
3514,161458,0,53065,0,1,0,0,1,112500,215640,15466.5,180000,0.011703,-14942,-1096,-7010,-5001,3,2,2,14,0.67279428,0.634705531,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.073350288,0.521702838,37500,0.13748,0.071723706,0.653749905,0.427026251,0.834724541,-0.3168,41,1.198,522839.6858,Married
3515,113886,0,11912,0,1,0,0,1,202500,1451047.5,57676.5,1354500,0.018634,-11102,-2939,-1623,-2288,3,2,2,15,0.413863851,0.53348163,4,0,4,0,-403,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.264727076,0.139554356,67500,0.284822222,0.039748182,0.473672741,0.220788762,0.933463584,-0.476777778,30,1.07127907,1698190.879,Married
3516,123280,0,19957,0,1,1,0,0,157500,905859,32665.5,702000,0.031329,-11010,-2099,-4522,-595,2,2,2,17,0.657867288,0.504681319,1,0,1,0,-2240,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190644868,0.173868119,78750,0.2074,0.036060248,0.581274304,0.332013331,0.774955043,-1.294342857,30,1.290397436,2183845.227,Civil marriage
3517,105079,0,4341,0,1,0,0,1,315000,1024740,52452,900000,0.020713,-11262,-238,-1712,-2292,3,3,1,12,0.13760092,0.549596502,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021133014,0.307395047,105000,0.166514286,0.051185667,0.343598711,0.075624984,0.878271562,-0.396,31,1.1386,2051355.525,Married
3518,125774,0,22133,0,1,0,1,0,108000,695439,20061,580500,0.006671,-20913,-1226,-10995,-4290,2,2,2,13,0.499854277,0.493862882,0,0,0,0,-792,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058623823,0.155297589,54000,0.18575,0.028846527,0.49685858,0.246859474,0.834724541,-1.06425,57,1.198,1871975.774,Civil marriage
3519,281486,0,156572,0,0,0,0,0,90000,379008,36355.5,360000,0.030755,-22442,-1226,-15025,-3941,2,2,2,11,0.683125321,0.70918911,7,0,7,0,-463,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.054629712,0.237462006,45000,0.40395,0.095922777,0.696157215,0.484465038,0.949848024,-0.2112,61,1.0528,469127.3672,Married
3520,347093,0,213227,1,1,1,0,1,90000,405000,20250,405000,0.009175,-11640,-1152,-10348,-1099,3,2,2,17,0.597738578,0.53348163,3,1,3,1,-297,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.098969072,0.222222222,30000,0.225,0.05,0.565610104,0.318882551,1,0,32,1,600000,Married
3521,200483,0,86588,0,0,1,0,0,126000,545040,20677.5,450000,0.030755,-23139,-1436,-3163,-4253,2,2,2,11,0.705166076,0.53348163,2,0,2,0,-962,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.062059726,0.231175694,63000,0.164107143,0.037937583,0.619323853,0.376193148,0.825627477,-0.754285714,63,1.2112,1660622.416,Married
3522,355072,1,220183,0,0,0,1,0,157500,942300,30528,675000,0.025164,-19544,-156,-2471,-3105,2,2,2,9,0.35380466,0.53348163,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007981989,0.167144222,78750,0.193828571,0.032397326,0.443643145,0.188748287,0.716332378,-1.697142857,54,1.396,2430756.191,Married
3523,312373,0,183232,0,1,1,0,0,252000,835380,40320,675000,0.0228,-13292,-2564,-958,-4201,2,2,2,14,0.181056563,0.782607837,11,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.192897984,0.301659125,126000,0.16,0.04826546,0.4818322,0.141696285,0.808015514,-0.636428571,36,1.2376,2610562.5,Married
3524,324846,0,193899,0,0,1,1,0,157500,239850,25830,225000,0.035792,-17167,-10417,-687,-706,2,2,2,15,0.246570299,0.191821602,1,1,1,0,-767,0,0,0,4,0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.606803751,0.656660413,78750,0.164,0.107692308,0.219195951,0.04729751,0.938086304,-0.094285714,47,1.066,731250,Married
3525,288381,0,162494,0,0,0,1,0,112500,539100,27652.5,450000,0.072508,-13905,-342,-8030,-630,2,1,1,14,0.718216885,0.751723715,1,0,1,0,-1772,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024595469,0.208681135,56250,0.2458,0.051293823,0.7349703,0.539900665,0.834724541,-0.792,38,1.198,1096623.271,Married
3526,150561,0,43674,1,0,0,0,0,157500,202500,10125,202500,0.04622,-7751,-498,-7643,-230,2,1,1,17,0.324102026,0.53348163,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.064249774,0.777777778,78750,0.064285714,0.05,0.428791828,0.172902477,1,0,21,1,1575000,Civil marriage
3527,303486,0,175601,0,1,1,0,1,139500,1350000,39604.5,1350000,0.028663,-15275,-8455,-4458,-4458,3,2,2,10,0.459629461,0.577969119,5,0,5,0,-1890,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.553518822,0.103333333,46500,0.283903226,0.029336667,0.51879929,0.265651634,1,0,42,1,1585047.154,Married
3528,382780,1,244321,0,1,0,1,0,225000,675000,32472,675000,0.01885,-13113,-2137,-4759,-1044,2,2,2,14,0.671131298,0.353987608,0,0,0,0,-986,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.162968047,0.333333333,112500,0.14432,0.048106667,0.512559453,0.237572163,1,0,36,1,2338553.215,Married
3529,369222,0,232437,0,0,1,0,1,157500,1236816,36292.5,1080000,0.018029,-12609,-2965,-2441,-3878,3,3,2,5,0.521435368,0.676992503,1,1,1,0,-1693,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235149496,0.127343113,52500,0.230428571,0.029343492,0.599213936,0.353007835,0.87320992,-0.995657143,35,1.1452,1789153.131,Married
3530,358402,0,223095,1,1,0,0,1,180000,270000,13500,270000,0.072508,-10049,-1278,-1963,-1963,3,1,1,15,0.536151405,0.53348163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127176834,0.666666667,60000,0.075,0.05,0.534816518,0.286026926,1,0,28,1,1200000,Married
3531,291868,0,165512,0,0,1,0,0,180000,604152,29196,540000,0.007114,-10088,-134,-2721,-2751,1,2,2,16,0.429364124,0.547810466,2,0,2,0,-669,0,0,0,1,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.013283109,0.297938267,180000,0.1622,0.048325587,0.488587295,0.235210161,0.893814802,-0.3564,28,1.1188,3724734.895,Single / not married
3532,341202,1,208101,0,1,0,1,1,157500,755190,36459,675000,0.01885,-15546,-202,-9251,-4054,3,2,2,13,0.58225685,0.306202298,1,0,1,0,-1810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012993696,0.208556787,52500,0.231485714,0.048277917,0.444229574,0.178288386,0.893814802,-0.509142857,43,1.1188,1087453.715,Civil marriage
3533,126544,0,22811,0,0,1,1,1,315000,454500,33070.5,454500,0.072508,-10126,-1691,-4857,-2390,3,1,1,12,0.68580314,0.203252114,0,0,0,0,-1609,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166995852,0.693069307,105000,0.104985714,0.072762376,0.444527627,0.139390938,1,0,28,1,1443053.477,Married
3534,346740,1,212924,0,1,0,0,0,121500,781920,25969.5,675000,0.00702,-19505,-1365,-406,-3014,1,2,2,14,0.672669104,0.673830078,0,0,0,0,-2294,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069982056,0.15538674,121500,0.213740741,0.033212477,0.673249591,0.453264675,0.863259669,-0.88,53,1.1584,3658263.732,Widow
3535,377829,0,239914,0,1,1,1,2,85500,495000,14472,495000,0.005313,-16022,-6969,-6392,-4428,4,2,2,14,0.475415228,0.563835049,0,0,0,0,-526,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.434964424,0.172727273,21375,0.169263158,0.029236364,0.519625138,0.268055768,1,0,44,1,731110.0746,Married
3536,323167,0,192451,0,1,0,0,2,67500,170640,11236.5,135000,0.005313,-14219,-2770,-4810,-4499,4,2,2,18,0.715157652,0.725276435,1,0,1,0,-949,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.194809762,0.39556962,16875,0.166466667,0.065849156,0.720217043,0.518686992,0.791139241,-0.528,39,1.264,256267.521,Married
3537,229720,0,111814,0,0,0,0,0,202500,284400,16011,225000,0.007305,-23834,-1226,-935,-3870,1,3,3,11,0.221485831,0.605836265,0,0,0,0,-1781,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.051439121,0.712025316,202500,0.079066667,0.056297468,0.413661048,0.134184149,0.791139241,-0.293333333,65,1.264,3596964.587,Separated
3538,292496,0,166042,0,0,0,1,0,135000,497520,53712,450000,0.006207,-12025,-341,-12025,-614,1,2,2,12,0.353819658,0.558506628,3,1,3,1,-1694,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028357588,0.271345876,135000,0.397866667,0.107959479,0.456163143,0.197610624,0.904486252,-0.352,33,1.1056,1250469.169,Single / not married
3539,167744,0,58443,0,1,0,0,0,112500,112500,8001,112500,0.008068,-8356,-832,-8356,-927,2,3,3,6,0.123781524,0.263646813,0,0,0,0,-160,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.099569172,1,56250,0.07112,0.07112,0.193714169,0.032634604,1,0,23,1,790916.7604,Civil marriage
3540,120984,0,17992,0,0,1,0,0,450000,2250000,116505,2250000,0.02461,-22615,-4165,-12284,-3960,2,2,2,18,0.789461779,0.53348163,0,0,0,0,-680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184169799,0.2,225000,0.2589,0.05178,0.661471705,0.421163357,1,0,62,1,4345307.068,Married
3541,325533,0,194501,0,1,0,0,0,135000,702000,23328,702000,0.025164,-16768,-2478,-246,-306,2,2,2,10,0.765239381,0.827702668,0,0,0,0,-1238,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.147781489,0.192307692,67500,0.1728,0.033230769,0.796471024,0.633390677,1,0,46,1,2031250,Married
3542,360810,0,225170,0,0,0,0,0,135000,1314117,38551.5,1147500,0.020713,-20598,-1226,-3690,-127,2,3,3,12,0.45475079,0.297086612,0,0,0,0,-1406,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059520342,0.102730579,67500,0.285566667,0.029336429,0.375918701,0.135100371,0.87320992,-1.2342,56,1.1452,2300893.545,Married
3543,144013,0,38002,0,1,1,0,1,58500,269550,12001.5,225000,0.030755,-14789,-3053,-5007,-4344,3,2,2,11,0.533561816,0.758393062,0,0,0,0,-1548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206437217,0.217028381,19500,0.205153846,0.044524207,0.645977439,0.404649579,0.834724541,-0.761538462,41,1.198,437964.0045,Married
3544,381033,0,242782,0,0,0,0,0,180000,787500,34816.5,787500,0.018634,-17962,-5670,-5538,-1290,2,2,2,16,0.5716626,0.179821765,0,0,0,0,-1084,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315666407,0.228571429,90000,0.193425,0.044211429,0.375742182,0.102797378,1,0,49,1,2035672.741,Married
3545,179510,0,68556,0,0,1,0,2,135000,99504,10845,90000,0.031329,-10191,-463,-4831,-2679,4,2,2,13,0.627719532,0.280789574,0,0,0,0,-496,0,0,0,1,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045432244,1.356729378,33750,0.080333333,0.108990593,0.454254553,0.1762571,0.904486252,-0.0704,28,1.1056,309659.751,Married
3546,203351,0,89010,1,0,1,0,0,135000,382500,19125,382500,0.010276,-15827,-1530,-2197,-4101,2,2,2,12,0.600784401,0.74766339,0,0,0,0,-117,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096670247,0.352941176,67500,0.141666667,0.05,0.674223895,0.449184502,1,0,43,1,1350000,Civil marriage
3547,258459,0,136619,0,1,0,0,0,135000,1057266,43762.5,945000,0.025164,-19274,-127,-6434,-2812,2,2,2,11,0.609608975,0.553164699,2,1,2,1,-1718,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006589188,0.127687829,67500,0.324166667,0.041392138,0.581386837,0.337214165,0.893814802,-0.8316,53,1.1188,1630744.473,Married
3548,186201,0,74329,0,0,1,0,0,135000,76410,8154,67500,0.019689,-9598,-1946,-4361,-2218,2,2,2,11,0.495366089,0.629674251,3,1,3,0,-557,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.202750573,1.766784452,67500,0.0604,0.106713781,0.56252017,0.311919271,0.883392226,-0.066,26,1.132,632533.1126,Civil marriage
3549,293007,1,166482,0,1,0,1,2,162000,327024,16033.5,270000,0.011657,-11150,-2128,-5023,-258,4,1,1,14,0.171286654,0.270707387,0,0,0,0,-242,0,0,0,1,0,6,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190852018,0.495376486,40500,0.098972222,0.049028512,0.220997021,0.046368563,0.825627477,-0.352,31,1.2112,826049.9579,Married
3550,175057,1,64716,0,0,1,0,0,135000,776304,25173,648000,0.035792,-23213,-2157,-5680,-5009,2,2,2,13,0.643404116,0.70620511,2,0,2,0,-1959,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09292207,0.173900946,67500,0.186466667,0.03242673,0.674804613,0.454375274,0.834724541,-0.9504,64,1.198,2081616.017,Civil marriage
3551,326939,0,195713,0,1,0,1,0,99000,312768,22756.5,270000,0.009334,-12681,-2397,-5516,-4632,1,2,2,9,0.219411446,0.746300213,2,0,2,0,-2227,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189022948,0.316528545,99000,0.229863636,0.072758402,0.482855829,0.163746809,0.863259669,-0.432,35,1.1584,1360667.589,Single / not married
3552,321228,1,190790,0,0,1,0,0,225000,824823,26739,688500,0.072508,-19152,-5089,-11383,-1005,2,1,1,12,0.781910337,0.6577838,0,0,0,0,-685,0,0,0,1,0,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265716374,0.272785798,112500,0.11884,0.032417864,0.719847069,0.514327953,0.834724541,-0.60588,52,1.198,3470308.819,Married
3553,291651,0,165327,0,0,1,0,0,157500,1206954,35419.5,945000,0.04622,-19603,-2545,-2939,-2933,1,1,1,13,0.71256248,0.091411994,1,0,1,0,-973,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.129827067,0.130493788,157500,0.224885714,0.029346189,0.401987237,0.065136757,0.782962731,-1.6632,54,1.2772,5366966.078,Single / not married
3554,338384,0,205655,0,1,1,1,0,157500,746280,42970.5,675000,0.018029,-19454,-1226,-5825,-2990,2,3,3,14,0.556969941,0.328063161,3,0,3,0,-849,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.063020459,0.211046792,78750,0.272828571,0.057579595,0.442516551,0.182721319,0.904486252,-0.452571429,53,1.1056,1367672.008,Civil marriage
3555,173720,0,63569,0,1,1,1,1,117000,675000,21906,675000,0.026392,-10333,-651,-4802,-2360,3,2,2,17,0.646373748,0.259467655,0,0,0,0,-155,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.063002032,0.173333333,39000,0.187230769,0.032453333,0.452920701,0.167713081,1,0,28,1,1201725.555,Married
3556,354972,0,220093,0,1,0,1,1,144000,284256,28242,270000,0.072508,-17407,-2323,-11055,-958,2,1,1,13,0.754422381,0.520897599,0,0,0,0,-1963,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13345206,0.506585613,72000,0.196125,0.099354103,0.63765999,0.392976807,0.949848024,-0.099,48,1.0528,724680.6883,Single / not married
3557,307380,0,178958,1,1,0,0,0,67500,202500,10125,202500,0.009175,-10333,-2217,-4458,-2985,1,2,2,17,0.566976409,0.53348163,0,0,0,0,-446,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214555308,0.333333333,67500,0.15,0.05,0.550229019,0.302471499,1,0,28,1,1350000,Single / not married
3558,114861,0,12746,0,1,0,0,0,81000,808650,23773.5,675000,0.006852,-23045,-1226,-6540,-4732,1,3,3,9,0.414866786,0.53348163,2,2,2,2,-455,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05320026,0.100166945,81000,0.2935,0.029398998,0.474174208,0.221323809,0.834724541,-1.65,63,1.198,2755195.911,Single / not married
3559,206205,0,91455,0,0,1,0,1,90000,862560,25348.5,720000,0.019101,-10647,-115,-5465,-3310,3,2,2,15,0.465881423,0.791074913,3,0,3,0,-1052,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010801165,0.104340568,30000,0.28165,0.029387521,0.628478168,0.368547106,0.834724541,-1.584,29,1.198,1020841.47,Married
3560,115150,0,12997,0,1,0,1,0,135000,536917.5,19413,463500,0.011703,-22752,-1226,-7693,-4756,2,2,2,12,0.699216859,0.681705878,2,0,2,0,-183,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053885373,0.251435276,67500,0.1438,0.036156393,0.690461368,0.476660242,0.863261116,-0.543833333,62,1.158398058,1866889.777,Married
